Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Sector Name,Sector,time
57389,IKEA Property Inc,58013.0,IKEA Round Rock 027,TX,Williamson,PV,Solar Photovoltaic,PV,,S,1.4, ,1.3,1.3, ,OP,X,9.0,2012.0,Commercial Non-CHP,4.0,2022
57389,IKEA Property Inc,58014.0,IKEA Perryville 460,MD,Cecil,PV,Solar Photovoltaic,PV,,S,2.1, ,2,2, ,OP,X,2.0,2013.0,Commercial Non-CHP,4.0,2022
57389,IKEA Property Inc,58015.0,IKEA College Park 411,MD,Prince Georges,IKEA,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,10.0,2021.0,Commercial Non-CHP,4.0,2022
57389,IKEA Property Inc,58015.0,IKEA College Park 411,MD,Prince Georges,PV,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,2.0,2012.0,Commercial Non-CHP,4.0,2022
57389,IKEA Property Inc,58016.0,IKEA Westhampton 061,NJ,Burlington,PV,Solar Photovoltaic,PV,,S,1.8, ,1.8,1.8, ,OP,X,2.0,2013.0,Commercial Non-CHP,4.0,2022
56769,Consolidated Edison Development Inc.,58017.0,Copper Mountain Solar 2,NV,Clark,PV01,Solar Photovoltaic,PV,,S,30.0, ,30,30, ,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2022
56769,Consolidated Edison Development Inc.,58017.0,Copper Mountain Solar 2,NV,Clark,PV02,Solar Photovoltaic,PV,,S,30.0, ,30,30, ,OP,X,8.0,2012.0,IPP Non-CHP,2.0,2022
56769,Consolidated Edison Development Inc.,58017.0,Copper Mountain Solar 2,NV,Clark,PV03,Solar Photovoltaic,PV,,S,34.0, ,34,34, ,OP,X,7.0,2012.0,IPP Non-CHP,2.0,2022
56769,Consolidated Edison Development Inc.,58017.0,Copper Mountain Solar 2,NV,Clark,PV04,Solar Photovoltaic,PV,,S,30.0, ,30,30, ,OP,X,1.0,2015.0,IPP Non-CHP,2.0,2022
56769,Consolidated Edison Development Inc.,58017.0,Copper Mountain Solar 2,NV,Clark,PV05,Solar Photovoltaic,PV,,S,30.0, ,30,30, ,OP,X,2.0,2015.0,IPP Non-CHP,2.0,2022
57395,"Shooting Star Power Partners, LLC",58018.0,Shooting Star,KS,Kiowa,1,Onshore Wind Turbine,WT,,S,104.0, ,104,104,0.8,OP,X,9.0,2012.0,IPP Non-CHP,2.0,2022
57396,"High Mesa Energy, LLC",58019.0,High Mesa,ID,Twin Falls,1,Onshore Wind Turbine,WT,,S,40.0, ,39.9,39.9,1.2,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57397,"Beebe Renewable Energy, LLC",58020.0,Beebe 1A,MI,Gratiot,1,Onshore Wind Turbine,WT,,S,81.6, ,81.6,81.6,0.9,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57398,"Whitetail Wind Energy, LLC",58021.0,Whitetail,TX,Webb,1,Onshore Wind Turbine,WT,,S,92.0, ,91.2,91.2,0.7,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57401,Mt Wachusett Community College,58025.0,Mt Wachusett Community College,MA,Worcester,WTG1,Onshore Wind Turbine,WT,,S,1.7, ,1.7,1.7,0,OP,X,3.0,2011.0,Commercial Non-CHP,4.0,2022
57401,Mt Wachusett Community College,58025.0,Mt Wachusett Community College,MA,Worcester,WTG2,Onshore Wind Turbine,WT,,S,1.7, ,1.7,1.7,0,OP,X,3.0,2011.0,Commercial Non-CHP,4.0,2022
57402,Spruce Mountain Wind LLC,58026.0,Spruce Mountain WInd,ME,Oxford,1,Onshore Wind Turbine,WT,,S,20.0, ,20,20,0.5,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2022
57403,SunE CPS2 LLC,58027.0,SunE CPS2 LLC,TX,Bexar,1,Solar Photovoltaic,PV,,S,10.0, ,9.9,9.9, ,OP,X,5.0,2012.0,IPP Non-CHP,2.0,2022
57389,IKEA Property Inc,58028.0,IKEA Tejon 345,CA,Kern,PV,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,4.0,2011.0,Commercial Non-CHP,4.0,2022
57311,"Luminace Solar Federal, LLC",58029.0,Constellation New Energy Inc,NJ,Burlington,PV1,Solar Photovoltaic,PV,,S,3.9, ,3.9,3.9, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2022
56990,NJR Clean Energy Ventures Corporation,58030.0,Reeves Station Rd East,NJ,Burlington,REEVE,Solar Photovoltaic,PV,,S,5.5, ,5.5,5.5, ,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2022
57365,Consolidated Edison Solutions Inc.,58032.0,Padelford Solar,MA,Bristol,PSMA,Solar Photovoltaic,PV,,S,2.2, ,2.2,2.2, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
60281,"Altus Power America Management, LLC",58034.0,Nickel 1 Solar Facility,CA,Kern,1,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2022
57406,Deepwater Wind Block Island LLC,58035.0,Block Island Wind Farm,RI,Washington,BIWF,Offshore Wind Turbine,WS,,S,30.0, ,29.3,29.3,0.1,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2022
57407,Riverside Renewable Energy,58036.0,Riverside Renewable Energy LLC,NJ,Camden,1,Solar Photovoltaic,PV,,S,7.5, ,7.5,6, ,OP,X,11.0,2011.0,IPP Non-CHP,2.0,2022
57408,"Luminace Solar Arizona, LLC",58037.0,Buckeye Union HS District 201,AZ,Maricopa,PV1,Solar Photovoltaic,PV,,S,3.3, ,3.3,3.3, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2022
57409,Buffalo Center Wind LLC,58038.0,Buffalo Center Wind LLC,IA,Mitchell,BCW,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0.1,OP,X,11.0,2011.0,IPP Non-CHP,2.0,2022
60898,Axium US Solar Holdings LLC,58039.0,Axium Modesto Solar,CA,Stanislaus,1,Solar Photovoltaic,PV,,S,25.0, ,25,25, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
63068,CVI CleanCapital Solar 4 LLC,58040.0,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-A,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,12.0,2011.0,Commercial Non-CHP,4.0,2022
63068,CVI CleanCapital Solar 4 LLC,58040.0,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-B,Solar Photovoltaic,PV,,S,0.8, ,0.8,0.8, ,OP,X,12.0,2011.0,Commercial Non-CHP,4.0,2022
57412,Chisholm View Wind Project,58041.0,Chisholm View Wind Project,OK,Garfield,1,Onshore Wind Turbine,WT,,S,235.2, ,235.2,235.2,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57412,Chisholm View Wind Project,58041.0,Chisholm View Wind Project,OK,Garfield,2,Onshore Wind Turbine,WT,,S,64.8, ,64.8,64.8,0.1,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2022
65411,Duke Energy Renewables Services,58042.0,Black Mountain Solar LLC,AZ,Mohave,1,Solar Photovoltaic,PV,,S,9.0, ,9,9, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57416,"Acciona Energy USA Global, LLC",58044.0,"Anchor Wind, LLC",IA,Cedar,GEN1,Onshore Wind Turbine,WT,,S,6.0, ,5.9,5.9,0,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2022
60025,Greenbacker Renewable Energy Corporation,58045.0,Community Wind South,MN,Nobles,GEN1,Onshore Wind Turbine,WT,,S,30.0, ,30,30,0.3,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57421,"Chopin Wind, LLC",58048.0,BayWa r.e Mozart LLC,TX,Kent,1,Onshore Wind Turbine,WT,,W,30.0, ,30,30,0,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57420,Jordache Enterprises,58049.0,Jordache Enterprises Solar,NJ,Middlesex,PV,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,11.0,2011.0,Commercial Non-CHP,4.0,2022
63952,"Irwindale Brew Yard, LLC",58056.0,"Irwindale Brew Yard, LLC",CA,Los Angeles,PV,Solar Photovoltaic,PV,,S,2.5, ,0.8,0.8, ,OP,X,3.0,2015.0,Industrial Non-CHP,6.0,2022
9216,Imperial Irrigation District,58062.0,Imperial Valley Solar Company 1 LLC,CA,Imperial,0001,Solar Photovoltaic,PV,,S,23.0, ,23,23, ,OP,X,6.0,2012.0,Electric Utility,1.0,2022
57441,MARTA,58064.0,Laredo Bus Facility Solar Canopies,GA,DeKalb,LBFS,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,1.0,2012.0,Commercial Non-CHP,4.0,2022
57443,MWRA Charlestown,58065.0,Charlestown Wind Turbine,MA,Suffolk,CWT1,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0.1,OP,X,10.0,2011.0,IPP Non-CHP,2.0,2022
57419,SunE CPS1 LLC,58068.0,SunE CPS1 LLC,TX,Bexar,1,Solar Photovoltaic,PV,,S,10.0, ,9.9,9.9, ,OP,X,5.0,2012.0,IPP Non-CHP,2.0,2022
57446,FRIT Solar Inc,58070.0,Mercer Mall,NJ,Mercer,1,Solar Photovoltaic,PV,,S,1.1, ,1.1,1.1, ,OP,X,3.0,2012.0,Commercial Non-CHP,4.0,2022
56769,Consolidated Edison Development Inc.,58071.0,Windwalkers LLC,IA,Worth,1,Onshore Wind Turbine,WT,,S,1.6, ,1.6,1.6,0.5,OP,X,9.0,2011.0,IPP Non-CHP,2.0,2022
65432,CVI CleanCapital Solar 1 LLC,58073.0,SEPV 1,CA,Los Angeles,SEPV,Solar Photovoltaic,PV,,W,2.0, ,2,2, ,OP,X,5.0,2012.0,IPP Non-CHP,2.0,2022
65432,CVI CleanCapital Solar 1 LLC,58074.0,SEPV 2,CA,San Bernardino,SEPV,Solar Photovoltaic,PV,,W,2.0, ,2,2, ,OP,X,6.0,2012.0,IPP Non-CHP,2.0,2022
65164,CleanCapital Holdings,58076.0,Edwards Air Force Base,CA,Kern,1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2022
65164,CleanCapital Holdings,58076.0,Edwards Air Force Base,CA,Kern,2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2022
65164,CleanCapital Holdings,58076.0,Edwards Air Force Base,CA,Kern,3,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2022
57451,Rocky Ridge Wind Project LLC,58078.0,Rocky Ridge Wind Project,OK,Kiowa,GE 1.,Onshore Wind Turbine,WT,,S,148.8, ,148.8,148.8,0.1,OP,X,6.0,2012.0,IPP Non-CHP,2.0,2022
57460,NextEra Wolf Ridge LLC,58080.0,Wolf Ridge Wind,TX,Cooke,1,Onshore Wind Turbine,WT,,S,112.5, ,112.5,112.5,5.6,OP,X,8.0,2008.0,IPP Non-CHP,2.0,2022
40577,"American Mun Power-Ohio, Inc",58082.0,AMP Napoleon Solar Facility,OH,Henry,NSF1,Solar Photovoltaic,PV,,S,3.5, ,3.5,3.5, ,OP,X,9.0,2012.0,Electric Utility,1.0,2022
60947,Tesla Inc.,58086.0,Intel Folsom,CA,Sacramento,1,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,7.0,2010.0,IPP Non-CHP,2.0,2022
60947,Tesla Inc.,58086.0,Intel Folsom,CA,Sacramento,2,Solar Photovoltaic,PV,,W,0.5, ,0.5,0.5, ,OP,X,7.0,2010.0,IPP Non-CHP,2.0,2022
49893,Invenergy Services LLC,58088.0,Stony Creek Wind Farm NY,NY,Wyoming,1,Onshore Wind Turbine,WT,,S,94.4, ,94.4,94.4,0,OP,X,11.0,2013.0,IPP Non-CHP,2.0,2022
56769,Consolidated Edison Development Inc.,58089.0,Roeder Family Wind Farm LLC,IA,Worth,1,Onshore Wind Turbine,WT,,S,1.6, ,1.6,1.6,0.5,OP,X,9.0,2011.0,IPP Non-CHP,2.0,2022
63068,CVI CleanCapital Solar 4 LLC,58090.0,Middlesex Apple Orchard Solar,NJ,Middlesex,SEF-1,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,4.0,2013.0,Commercial Non-CHP,4.0,2022
63068,CVI CleanCapital Solar 4 LLC,58090.0,Middlesex Apple Orchard Solar,NJ,Middlesex,SEF-2,Solar Photovoltaic,PV,,S,3.4, ,3.4,3.4, ,OP,X,4.0,2013.0,Commercial Non-CHP,4.0,2022
60281,"Altus Power America Management, LLC",58091.0,Keystone Solar,PA,Lancaster,KSTN,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,9.0,2012.0,IPP Non-CHP,2.0,2022
57474,Bed Bath & Beyond,58093.0,BBB Corporate Headquarters,NJ,Union,HQNJ,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,6.0,2010.0,IPP Non-CHP,2.0,2022
57474,Bed Bath & Beyond,58094.0,Christmas Tree Shops DC Burlington NJ,NJ,Burlington,FINJ,Solar Photovoltaic,PV,,S,2.1, ,2.1,2.1, ,OP,X,1.0,2011.0,IPP Non-CHP,2.0,2022
57474,Bed Bath & Beyond,58095.0,Harmon DC Totowa NJ,NJ,Passaic,TONJ,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2022
57474,Bed Bath & Beyond,58096.0,Bed Bath & Beyond DC Port Reading NJ,NJ,Middlesex,PTNJ,Solar Photovoltaic,PV,,S,1.8, ,1.8,1.8, ,OP,X,12.0,2011.0,Commercial Non-CHP,4.0,2022
60281,"Altus Power America Management, LLC",58097.0,Green Meadows,MA,Barnstable,1,Solar Photovoltaic,PV,,S,3.5, ,3.5,3.5, ,OP,X,5.0,2014.0,IPP Non-CHP,2.0,2022
15399,Avangrid Renewables LLC,58098.0,El Cabo Wind,NM,Torrance,1,Onshore Wind Turbine,WT,,S,298.0, ,298,298,0,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2022
15399,Avangrid Renewables LLC,58099.0,Montague Wind Power Facility LLC,OR,Gilliam,1,Onshore Wind Turbine,WT,,S,200.0, ,200,200,0,OP,X,11.0,2019.0,IPP Non-CHP,2.0,2022
57476,Foundation CA Fund VI Manager LLC,58101.0,Foundation Cemex River Plant,CA,San Bernardino,WTG1,Onshore Wind Turbine,WT,,W,1.6, ,1.6,1.6,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57476,Foundation CA Fund VI Manager LLC,58101.0,Foundation Cemex River Plant,CA,San Bernardino,WTG2,Onshore Wind Turbine,WT,,W,1.6, ,1.6,1.6,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57476,Foundation CA Fund VI Manager LLC,58102.0,Foundation Cemex BMQ,CA,San Bernardino,WTG1,Onshore Wind Turbine,WT,,W,1.5, ,1.5,1.5,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57476,Foundation CA Fund VI Manager LLC,58102.0,Foundation Cemex BMQ,CA,San Bernardino,WTG2,Onshore Wind Turbine,WT,,W,1.5, ,1.5,1.5,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
64331,DTE Sustainable Generation,58103.0,Heritage Garden Wind Farm I LLC,MI,Delta,1,Onshore Wind Turbine,WT,,S,28.0, ,28,28,0,OP,X,9.0,2012.0,IPP Non-CHP,2.0,2022
57476,Foundation CA Fund VI Manager LLC,58104.0,Foundation Superior Farms,CA,Solano,WTG1,Onshore Wind Turbine,WT,,W,1.0, ,1,1,0.1,OP,X,12.0,2012.0,Industrial Non-CHP,6.0,2022
57476,Foundation CA Fund VI Manager LLC,58105.0,Foundation Wal-Mart Red Bluff,CA,Tehama,WTG1,Onshore Wind Turbine,WT,,W,1.0, ,1,1,0.1,OP,X,9.0,2012.0,Commercial Non-CHP,4.0,2022
57075,Ridgeline Energy LLC,58106.0,Meadow Creek Project Company,ID,Bonneville,MCPC,Onshore Wind Turbine,WT,,S,119.7, ,115.8,115.8,0,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
59870,"Bishop Hill Energy II, LLC",58111.0,Bishop Hill II Wind Farm,IL,Henry,1,Onshore Wind Turbine,WT,,S,81.0, ,81,81,1,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2022
57484,"Foundation CA Fund V Manager, LLC",58112.0,Foundation Cemex Madison,CA,Yolo,WTG1,Onshore Wind Turbine,WT,,W,1.0, ,1,1,0.1,OP,X,8.0,2012.0,IPP Non-CHP,2.0,2022
57484,"Foundation CA Fund V Manager, LLC",58113.0,Foundation RRM,CA,Riverside,WTG1,Onshore Wind Turbine,WT,,W,1.0, ,1,1,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57484,"Foundation CA Fund V Manager, LLC",58113.0,Foundation RRM,CA,Riverside,WTG2,Onshore Wind Turbine,WT,,W,1.0, ,1,1,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57484,"Foundation CA Fund V Manager, LLC",58114.0,Foundation NWNA,CA,Riverside,WTG1,Onshore Wind Turbine,WT,,W,1.6, ,1.6,1.6,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57484,"Foundation CA Fund V Manager, LLC",58114.0,Foundation NWNA,CA,Riverside,WTG2,Onshore Wind Turbine,WT,,W,1.6, ,1.6,1.6,0.1,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57484,"Foundation CA Fund V Manager, LLC",58114.0,Foundation NWNA,CA,Riverside,WTG3,Onshore Wind Turbine,WT,,W,1.9, ,1.9,1.9,0.1,OP,X,9.0,2018.0,IPP Non-CHP,2.0,2022
65432,CVI CleanCapital Solar 1 LLC,58118.0,La Joya Del Sol,CA,Fresno,JDS1,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
62034,Depot Park Solar Farm,58119.0,Depot Park Solar System,CA,Sacramento,DPSS,Solar Photovoltaic,PV,,S,3.0, ,3,3, ,OP,X,12.0,2010.0,IPP Non-CHP,2.0,2022
5109,DTE Electric Company,58121.0,Echo Wind Park,MI,Huron,GEN1,Onshore Wind Turbine,WT,,S,49.6, ,49.6,49.6,5,OP,X,1.0,2014.0,Electric Utility,1.0,2022
5109,DTE Electric Company,58121.0,Echo Wind Park,MI,Huron,GEN2,Onshore Wind Turbine,WT,,S,62.4, ,62.4,62.4,5,OP,X,12.0,2014.0,Electric Utility,1.0,2022
5109,DTE Electric Company,58121.0,Echo Wind Park,MI,Huron,GEN3,Onshore Wind Turbine,WT,,S,50.0, ,50,50,5,OP,X,12.0,2016.0,Electric Utility,1.0,2022
56990,NJR Clean Energy Ventures Corporation,58123.0,Wakefern Food Corp,NJ,Middlesex,1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
57503,Limon,58126.0,Limon Wind I,CO,Lincoln,1,Onshore Wind Turbine,WT,,S,200.0, ,200,200,7,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2022
57503,Limon,58127.0,Limon Wind II,CO,Lincoln,1,Onshore Wind Turbine,WT,,S,200.0, ,200,200,200,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2022
58083,"Outback Solar, LLC",58131.0,Outback Solar At Christmas Valley,OR,Lake,PV1,Solar Photovoltaic,PV,,S,4.4, ,4.4,4.4, ,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2022
64252,Oberlin College,58134.0,Oberlin Spear Point Solar One,OH,Lorain,OSSO,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,11.0,2012.0,Commercial Non-CHP,4.0,2022
65411,Duke Energy Renewables Services,58135.0,Washington White Post Solar LLC,NC,Beaufort,1,Solar Photovoltaic,PV,,S,12.4, ,12.4,12.4, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
58090,NextEra Energy Resources Ensign Wind,58137.0,Ensign Wind LLC,KS,Gray,1,Onshore Wind Turbine,WT,,S,98.9, ,98.9,98.9,4.9,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2022
15399,Avangrid Renewables LLC,58141.0,Groton Wind LLC,NH,Grafton,1,Onshore Wind Turbine,WT,,S,48.0, ,48,48,0,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
65432,CVI CleanCapital Solar 1 LLC,58144.0,SVEP Solar Project Company,VT,Bennington,SVEP1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
65432,CVI CleanCapital Solar 1 LLC,58145.0,Williamstown Solar,VT,Orange,WTS_1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
58108,"SunE AZ1, LLC",58147.0,Prescott Solar Plant,AZ,Yavapai,PV1,Solar Photovoltaic,PV,,W,10.8, ,10.8,10.8, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2022
58111,RE Kansas South LLC,58148.0,RE Kansas South LLC,CA,Kings,KS,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,6.0,2013.0,IPP Non-CHP,2.0,2022
58112,TA-High Desert LLC,58149.0,TA-High Desert LLC,CA,Los Angeles,TAHD,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,3.0,2013.0,IPP Non-CHP,2.0,2022
14354,PacifiCorp,58150.0,Black Cap Solar Plant,OR,Lake,1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,10.0,2012.0,Electric Utility,1.0,2022
58121,North Sky River Energy LLC,58154.0,North Sky River Energy LLC,CA,Kern,GEN1,Onshore Wind Turbine,WT,,S,162.0, ,162,162,8,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
58132,Perrin Ranch Wind LLC,58155.0,Perrin Ranch Wind LLC,AZ,Coconino,GEN1,Onshore Wind Turbine,WT,,S,99.2, ,99.2,99.2,5,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2022
58134,Cirrus Wind 1 LLC,58162.0,Cirrus Wind 1 LLC,TX,Lynn,CW,Onshore Wind Turbine,WT,,S,61.2, ,61.2,61.2,0,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
58135,Ecos Energy LLC,58164.0,Slayton Solar,MN,Murray,PV1,Solar Photovoltaic,PV,,S,1.7, ,1.7,1.7, ,OP,X,1.0,2013.0,IPP Non-CHP,2.0,2022
58104,California State University at Fullerton,58169.0,CSUF Trigeneration,CA,Orange,CPAC,Solar Photovoltaic,PV,,S,0.3, ,0.3,0.3, ,OP,X,1.0,2012.0,Commercial CHP,5.0,2022
58104,California State University at Fullerton,58169.0,CSUF Trigeneration,CA,Orange,KHS,Solar Photovoltaic,PV,,S,0.3, ,0.3,0.3, ,OP,X,1.0,2012.0,Commercial CHP,5.0,2022
58104,California State University at Fullerton,58169.0,CSUF Trigeneration,CA,Orange,NPS,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,12.0,2016.0,Commercial CHP,5.0,2022
58104,California State University at Fullerton,58169.0,CSUF Trigeneration,CA,Orange,PS4,Solar Photovoltaic,PV,,S,0.3, ,0.3,0.3, ,OP,X,1.0,2012.0,Commercial CHP,5.0,2022
58104,California State University at Fullerton,58169.0,CSUF Trigeneration,CA,Orange,PS5,Solar Photovoltaic,PV,,S,0.4, ,0.4,0.4, ,OP,X,7.0,2020.0,Commercial CHP,5.0,2022
58104,California State University at Fullerton,58169.0,CSUF Trigeneration,CA,Orange,SCPS,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,12.0,2016.0,Commercial CHP,5.0,2022
58140,San Bernardino Comm College Dist,58170.0,Crafton Hills College Solar Farm,CA,San Bernardino,GEN1,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,6.0,2012.0,Commercial Non-CHP,4.0,2022
24211,Tucson Electric Power Co,58171.0,Prairie Fire,AZ,Pima,GEN1,Solar Photovoltaic,PV,,S,4.5, ,4.5,4.5, ,OP,X,12.0,2012.0,Electric Utility,1.0,2022
57365,Consolidated Edison Solutions Inc.,58174.0,Wilson Solar,MA,Worcester,WSMA,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,6.0,2013.0,IPP Non-CHP,2.0,2022
58148,U.S. General Services Administration,58178.0,M. G. Emmett J. Bean Federal Center,IN,Marion,1,Solar Photovoltaic,PV,,S,1.9, ,1.5,1.2, ,OP,X,4.0,2011.0,IPP Non-CHP,2.0,2022
58164,"180 Raritan Energy Solutions, LLC",58187.0,180 Raritan Solar,NJ,Middlesex,1,Solar Photovoltaic,PV,,S,1.9, ,1.9,1.9, ,OP,X,6.0,2012.0,IPP Non-CHP,2.0,2022
61944,MN8 Energy LLC,58202.0,RE Victor Phelan Solar One LLC,CA,San Bernardino,VPS1,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,12.0,2013.0,IPP Non-CHP,2.0,2022
56925,"FPLE Wind, LLC",58203.0,"Minco Wind III, LLC",OK,Caddo,1,Onshore Wind Turbine,WT,,S,100.8, ,100.8,100.8,0,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
56751,Yolo County of,58204.0,Grassland 3&4 Solar Project,CA,Yolo,INV3,Solar Photovoltaic,PV,,S,2.5, ,2.5,1.5, ,OP,X,7.0,2013.0,IPP Non-CHP,2.0,2022
14328,Pacific Gas & Electric Co.,58206.0,West Gates Solar Station,CA,Fresno,1,Solar Photovoltaic,PV,,S,10.0, ,10,10, ,OP,X,5.0,2013.0,Electric Utility,1.0,2022
58180,"Blackwell Wind, LLC",58209.0,"NextEra-Blackwell Wind, LLC",OK,Kay,WT,Onshore Wind Turbine,WT,,S,59.8, ,59.8,59.8,3,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
58185,"FirstLight Power Resources, Inc. - MA",58210.0,NFM Solar Power LLC,MA,Franklin,1,Solar Photovoltaic,PV,,S,1.9, ,1.9,1.9, ,OP,X,3.0,2012.0,IPP Non-CHP,2.0,2022
58182,"SunE AZ2, LLC",58213.0,Saddle Mountain Solar I,AZ,Maricopa,AZ2,Solar Photovoltaic,PV,,S,15.0, ,15,15, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2022
56769,Consolidated Edison Development Inc.,58214.0,West Greenwich Solar,RI,Kent,WGRI,Solar Photovoltaic,PV,,S,1.9, ,1.9,1.9, ,OP,X,5.0,2013.0,IPP Non-CHP,2.0,2022
56751,Yolo County of,58217.0,Grassland 1&2 Solar Project,CA,Yolo,INV4,Solar Photovoltaic,PV,,S,2.5, ,2.5,1.5, ,OP,X,7.0,2013.0,IPP Non-CHP,2.0,2022
56815,NorthWestern Energy (MT wind/thermal),58218.0,Spion Kop Wind Farm,MT,Judith Basin,SKW25,Onshore Wind Turbine,WT,,S,40.0, ,40,40,1.5,OP,X,12.0,2012.0,Electric Utility,1.0,2022
58187,Haviland Plastic Products Co,58220.0,Haviland Plastic Products,OH,Paulding,WTGA,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0.1,OP,X,5.0,2013.0,Industrial Non-CHP,6.0,2022
58187,Haviland Plastic Products Co,58220.0,Haviland Plastic Products,OH,Paulding,WTGB,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0.1,OP,X,5.0,2013.0,Industrial Non-CHP,6.0,2022
