Plant Code,Generator ID,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),time
62596,11999,N, ,N, ,2021
62597,RDO,N, ,N, ,2021
62598,LOREA,Y,1.5,N, ,2021
62600,COOKS,N, ,N, ,2021
62601,CHANG,N, ,N, ,2021
62602,STARR,N, ,N, ,2021
62603,BADGE,N, ,N, ,2021
62607,PV,N, ,N, ,2021
62610,PV1,N, ,N, ,2021
62611,HELIX,N, ,N, ,2021
62612,USBC1,Y,2.5,N, ,2021
62613,CBPB1,Y,2.4,N, ,2021
62614,KMFO1,Y,3.1,N, ,2021
62615,ADC2,Y,1.5,N, ,2021
62616,CCGWC,Y,2,N, ,2021
62621,ACHIL,N, ,N, ,2021
62623,ARBOR,N, ,N, ,2021
62627,WADE4,N, ,N, ,2021
62628,10115,Y,2.4,N, ,2021
62629,10115,Y,3.3,N, ,2021
62631,1,N, ,N, ,2021
62632,1,N, ,N, ,2021
62633,1,N, ,N, ,2021
62634,1,N, ,N, ,2021
62636,NVSS2,N, ,N, ,2021
62637,MILFD,N, ,N, ,2021
62638,WASHG,N, ,N, ,2021
62639,10307,Y,1.4,N, ,2021
62640,10308,Y,1.3,N, ,2021
62643,20794,N, ,N, ,2021
62643,20799,N, ,N, ,2021
62643,20971,N, ,N, ,2021
62643,20974,N, ,N, ,2021
62643,20975,N, ,N, ,2021
62643,3365A,N, ,N, ,2021
62643,3365B,N, ,N, ,2021
62643,3384,N, ,N, ,2021
62643,3385,N, ,N, ,2021
62643,4202,N, ,N, ,2021
62643,91001,N, ,N, ,2021
62645,1,N, ,N, ,2021
62646,WASHB,N, ,N, ,2021
62649,SFDK,Y,6.3,N, ,2021
62651,HAVEN,N, ,Y,4.2,2021
62652,HHPV,N, ,Y,7.1,2021
62655,HLS,N, ,N, ,2021
62656,HUSOL,N, ,N, ,2021
62657,DWWS,N, ,N, ,2021
62659,1081,N, ,N, ,2021
62660,1025,N, ,N, ,2021
62661,1047,N, ,N, ,2021
62662,22503,N, ,N, ,2021
62663,SO390,Y,2,N, ,2021
62664,SO393,Y,2,N, ,2021
62666,SGSOL,N, ,N, ,2021
62667,LFHSL,N, ,Y,2,2021
62668,PV1,N, ,N, ,2021
62669,PV1,N, ,N, ,2021
62672,GI,N, ,Y,3.3,2021
62673,ANX3A,N, ,N, ,2021
62674,ANX3B,N, ,N, ,2021
62676,PV,N, ,N, ,2021
62677,26A,Y,1,N, ,2021
62677,26B,Y,0.3,N, ,2021
62678,299,N, ,N, ,2021
62679,1405,N, ,N, ,2021
62680,GARFE,Y,0.5,N, ,2021
62680,GARFN,Y,1.2,N, ,2021
62680,GARFS,Y,1.8,N, ,2021
62680,GARMS,Y,2,N, ,2021
62681,CSIL,N, ,N, ,2021
62682,FAYE1,Y,5.8,N, ,2021
62683,FAYW1,Y,5.8,N, ,2021
62686,PABOE,N, ,N, ,2021
62687,RPNPA,N, ,N, ,2021
62687,RPNPB,N, ,N, ,2021
62687,RPNPC,N, ,N, ,2021
62688,MFARM,N, ,Y,3.9,2021
62689,HFARM,N, ,Y,2.7,2021
62690,GFARM,N, ,Y,2.1,2021
62691,PGR05,N, ,N, ,2021
62692,PGR04,N, ,N, ,2021
62693,PGR03,N, ,N, ,2021
62695,NSMA,N, ,N, ,2021
62696,FS2,N, ,Y,1,2021
62706,SC,N, ,Y,4,2021
62707,SC,N, ,Y,4,2021
62708,SC,N, ,Y,5,2021
62709,SC,N, ,Y,2,2021
62710,SO435,Y,1.4,N, ,2021
62712,BCF,Y,3.8,N, ,2021
62713,DSM,Y,14,N, ,2021
62718,X0037,N, ,Y,2,2021
62719,X0038,N, ,Y,2,2021
62720,5540,N, ,Y,2.6,2021
62721,SS29,Y,3,N, ,2021
62722,SS24,Y,3,N, ,2021
62723,SS22,Y,3,N, ,2021
62724,HSW,Y,2,N, ,2021
62725,HSE,Y,2,N, ,2021
62728,X0041,N, ,N, ,2021
62730,1,N, ,N, ,2021
62731,1,N, ,N, ,2021
62732,SSPAI,N, ,Y,1.5,2021
62735,M1358,N, ,N, ,2021
62739,ARDAH,Y,5.5,N, ,2021
62740,52784,N, ,N, ,2021
62744,A1,N, ,N, ,2021
62746,CSCP,Y,3.9,N, ,2021
62750,GEN1,N, ,N, ,2021
62755,PROSP,Y,300,N, ,2021
62756,AA001,N, ,N, ,2021
62759,GV,N, ,Y,2.3,2021
62760,WT,N, ,Y,2.8,2021
62761,CH,N, ,Y,2.7,2021
62763,CR,N, ,Y,2.7,2021
62764,WT,N, ,Y,2.8,2021
62766,SCCOT,N, ,N, ,2021
62767,SGASC,N, ,N, ,2021
62769,SCOLU,N, ,N, ,2021
62770,SRIC3,N, ,N, ,2021
62772,BTCON,N, ,N, ,2021
62773,BTCOO,N, ,N, ,2021
62774,BTKEL,N, ,N, ,2021
62775,WILDB,N, ,N, ,2021
62776,SCRA4,N, ,N, ,2021
62777,ULSTE,N, ,Y,1.9,2021
62778,HEJEA,N, ,N, ,2021
62779,MART,N, ,N, ,2021
62780,100,N, ,N, ,2021
62781,02818,N, ,Y,6.7,2021
62784,FRANK,N, ,Y,2,2021
62785,MALON,N, ,Y,1.4,2021
62786,12087,N, ,N, ,2021
62788,X0040,N, ,N, ,2021
62790,STEL2,N, ,N, ,2021
62791,SRIC4,N, ,N, ,2021
62792,AMPPM,N, ,N, ,2021
62793,SCRA5,N, ,N, ,2021
62794,SCENT,N, ,N, ,2021
62798,FERN,N, ,N, ,2021
62799,WIN,N, ,N, ,2021
62800,WAB,N, ,N, ,2021
62804,GREA1,N, ,N, ,2021
62805,BLOOM,N, ,N, ,2021
62806,SCC01,Y,2.5,N, ,2021
62810,13500,Y,2.3,N, ,2021
62812,MS1,N, ,N, ,2021
62813,GRHS,N, ,N, ,2021
62814,SADL,N, ,N, ,2021
62821,GEN1,N, ,N, ,2021
62822,GEN1,N, ,N, ,2021
62824,DEVEN,N, ,N, ,2021
62825,WESTF,N, ,N, ,2021
62826,RAYN,N, ,N, ,2021
62827,AJAXS,Y,4.1,N, ,2021
62828,BOW,N, ,N, ,2021
62829,HELDM,N, ,N, ,2021
62830,IMHOL,N, ,N, ,2021
62831,25,N, ,N, ,2021
62832,309,N, ,N, ,2021
62833,PV,N, ,N, ,2021
62834,871,N, ,Y,2.2,2021
62842,1-003,N, ,N, ,2021
62843,PV1,Y,2.6,N, ,2021
62845,SP1,N, ,N, ,2021
62847,FEN6,N, ,N, ,2021
62848,NEW9,N, ,N, ,2021
62849,CUM4,N, ,N, ,2021
62858,CAS3,N, ,N, ,2021
62860,263,N, ,N, ,2021
62861,FOR7,N, ,N, ,2021
62868,ELR5,N, ,N, ,2021
62869,STC10,N, ,N, ,2021
62870,79711,N, ,N, ,2021
62876,DCA1,Y,1.8,N, ,2021
62877,ADEN3,Y,6,N, ,2021
62878,MCCOT,N, ,N, ,2021
62879,COBRY,N, ,N, ,2021
62880,BIBBJ,N, ,N, ,2021
62881,MUSPW,N, ,N, ,2021
62882,OLDRY,N, ,N, ,2021
62883,TELTO,N, ,N, ,2021
62884,RICHA,N, ,N, ,2021
62885,TROUP,N, ,N, ,2021
62886,WILKD,N, ,N, ,2021
62887,FREAV,N, ,N, ,2021
62890,BOXBR,N, ,N, ,2021
62893,PWOLF,N, ,N, ,2021
62898,X0042,N, ,Y,4.2,2021
62899,EASTL,N, ,N, ,2021
62900,PV,N, ,N, ,2021
62902,WUS15,N, ,N, ,2021
62903,NPSP1,N, ,N, ,2021
62903,NPSP2,N, ,N, ,2021
62904,NPSMH,N, ,N, ,2021
62905,DAY04,N, ,N, ,2021
62906,AUGSF,N, ,N, ,2021
62910,X0008,Y,1.4,N, ,2021
62911,GILL,Y,2.7,N, ,2021
62912,137,Y,13.2,N, ,2021
62914,1,N, ,N, ,2021
62915,1,N, ,N, ,2021
62916,1,N, ,N, ,2021
62917,1,N, ,N, ,2021
62919,1,N, ,N, ,2021
62921,1,N, ,N, ,2021
62922,1,N, ,N, ,2021
62923,1,N, ,N, ,2021
62924,1,N, ,N, ,2021
62925,1,N, ,N, ,2021
62931,PRATT,X, ,N, ,2021
62932,OBR1B,N, ,N, ,2021
62933,OBR1A,N, ,N, ,2021
62940,PV,N, ,N, ,2021
62941,AMPRR,N, ,N, ,2021
62942,A1048,N, ,N, ,2021
62946,DICK,Y,4.1,N, ,2021
62948,CRPT5,N, ,N, ,2021
62948,CRPT6,N, ,N, ,2021
62948,CRPT7,N, ,N, ,2021
62948,TRCK1,N, ,N, ,2021
62950,BLUE1,N, ,N, ,2021
62951,HAWT1,N, ,N, ,2021
62953,1080,N, ,N, ,2021
62955,GEN1,N, ,N, ,2021
62957,IRNMT,Y,5.4,N, ,2021
62958,INFNM,Y,2.5,N, ,2021
62959,WHIT1,N, ,N, ,2021
62960,KC,N, ,Y,3,2021
62961,BROOT,N, ,N, ,2021
62962,REBER,N, ,N, ,2021
62963,HIST,N, ,N, ,2021
62966,HERB,N, ,N, ,2021
62967,HERIC,N, ,N, ,2021
62969,SYP1S,N, ,Y,7.5,2021
62970,SYP2S,N, ,Y,7.5,2021
62972,SYLES,N, ,Y,4,2021
62973,SYHAS,N, ,Y,2.5,2021
62975,SYBLS,N, ,Y,7.1,2021
62976,SYNOS,N, ,Y,4.6,2021
62977,SYN1S,N, ,Y,7.5,2021
62978,SYN2S,N, ,Y,6.8,2021
62979,DECO,N, ,N, ,2021
62980,PV,N, ,N, ,2021
62982,SCHM,N, ,N, ,2021
62983,PED,N, ,N, ,2021
62984,JEWI,N, ,Y,1,2021
62985,BYRN,N, ,Y,1,2021
62986,KANE,N, ,Y,1,2021
62987,GHSP,Y,1.5,N, ,2021
62988,CAWF1,N, ,N, ,2021
62989,PAWT1,N, ,N, ,2021
62990,PAWT2,N, ,N, ,2021
62991,PAWT3,N, ,N, ,2021
62992,GPNOR,N, ,Y,2.9,2021
62992,GPSOU,N, ,Y,2.9,2021
62993,KSJC1,N, ,N, ,2021
62994,NMBW1,N, ,N, ,2021
62995,NMGR1,N, ,N, ,2021
62996,PGR08,N, ,N, ,2021
62997,PGR09,N, ,N, ,2021
62998,ASHDO,N, ,Y,4,2021
62999,FINCH,N, ,Y,6.8,2021
63000,WALDN,N, ,Y,5.7,2021
63004,BART,N, ,Y,1,2021
63005,HALY,N, ,Y,1.4,2021
63007,MNDT,N, ,Y,1.4,2021
63008,WINE,N, ,Y,1.4,2021
63009,PETR,N, ,Y,1.4,2021
63010,BNDX,N, ,Y,1.4,2021
63011,CRONI,X, ,Y,1.5,2021
63012,SWANN,N, ,Y,5,2021
63013,STATE,N, ,Y,4,2021
63015,1088,N, ,N, ,2021
63016,1096,N, ,N, ,2021
63017,1090,N, ,N, ,2021
63019,GRN1,N, ,N, ,2021
63020,TCLP1,N, ,N, ,2021
63021,232,Y,1.3,N, ,2021
63027,20,N, ,N, ,2021
63029,GEN1,N, ,N, ,2021
63031,GLSO,N, ,N, ,2021
63033,FS19,N, ,Y,1,2021
63034,FS18,N, ,Y,1.3,2021
63035,FS13,N, ,Y,1,2021
63036,FS14,N, ,Y,1,2021
63037,FS11,N, ,Y,1,2021
63038,FS10,N, ,Y,1,2021
63039,FS8,N, ,Y,1,2021
63040,FS9,N, ,Y,1,2021
63041,HANRA,Y,2,N, ,2021
63042,FS3,N, ,Y,1,2021
63043,FS7,N, ,Y,1,2021
63044,ORCHA,N, ,N, ,2021
63045,FS5,N, ,Y,1.4,2021
63046,FS1,N, ,Y,1,2021
63047,HEYES,Y,6.5,N, ,2021
63048,DESMO,N, ,N, ,2021
63049,GEN1,N, ,N, ,2021
63050,GEN1,N, ,N, ,2021
63051,32,N, ,Y,3,2021
63052,106,N, ,Y,3,2021
63054,CALTR,N, ,N, ,2021
63055,26,N, ,Y,3,2021
63056,131,N, ,Y,3,2021
63057,114,N, ,Y,3,2021
63058,199,N, ,Y,3,2021
63059,19,N, ,Y,3,2021
63060,28,N, ,Y,3,2021
63060,29,N, ,Y,3,2021
63061,CLVR,Y,107.3,N, ,2021
63068,231,Y,2.4,N, ,2021
63069,1823,Y,2.2,N, ,2021
63070,1820,Y,1.7,N, ,2021
63071,1822,Y,1.6,N, ,2021
63072,18,N, ,Y,3,2021
63073,1817,Y,2.8,N, ,2021
63074,234,Y,2.8,N, ,2021
63075,20,N, ,Y,3,2021
63076,GUTN,N, ,N, ,2021
63077,VATC,N, ,N, ,2021
63078,EGCRK,N, ,N, ,2021
63079,157,N, ,Y,2.2,2021
63080,GEN1,N, ,N, ,2021
63081,SMI,N, ,N, ,2021
63082,SMII,N, ,N, ,2021
63083,ENX04,N, ,N, ,2021
63084,ENX02,N, ,N, ,2021
63084,ENX03,N, ,N, ,2021
63085,15124,N, ,Y,2,2021
63086,1731,N, ,Y,2,2021
63087,ENX01,N, ,N, ,2021
63089,15122,N, ,Y,2,2021
63091,246,Y,2.2,N, ,2021
63092,RIVER,N, ,N, ,2021
63105,1,N, ,N, ,2021
63106,21,N, ,Y,3,2021
63107,1725,N, ,Y,3,2021
63108,30,N, ,Y,3,2021
63109,1,N, ,N, ,2021
63110,1,N, ,N, ,2021
63112,22,N, ,Y,3,2021
63116,52838,N, ,Y,1.4,2021
63117,52834,N, ,Y,1.4,2021
63118,52824,N, ,Y,1.4,2021
63119,52832,N, ,Y,1.4,2021
63120,52828,N, ,Y,1.4,2021
63121,52825,N, ,Y,1.4,2021
63122,52814,N, ,Y,1.4,2021
63123,SYNTA,N, ,N, ,2021
63124,SYNEL,N, ,N, ,2021
63125,SYNQU,N, ,N, ,2021
63129,ALLIS,N, ,Y,7.3,2021
63130,BEALS,N, ,Y,5,2021
63131,GRDNR,N, ,N, ,2021
63136,HH1,N, ,Y,4.7,2021
63136,HH2,N, ,Y,4.7,2021
63137,PV1,N, ,N, ,2021
63138,USHAV,N, ,Y,1,2021
63139,USSWC,N, ,Y,1,2021
63140,USSWS,N, ,Y,1.4,2021
63141,SNRSE,N, ,Y,1.4,2021
63142,MLKWD,N, ,Y,1.4,2021
63143,GRHSE,N, ,Y,1.4,2021
63144,MAYHW,N, ,Y,1.4,2021
63145,CHYNE,N, ,Y,1.4,2021
63146,MDTWN,N, ,Y,1,2021
63147,MNRCH,N, ,Y,1.4,2021
63148,TURKY,N, ,Y,1.4,2021
63149,FRANK,N, ,N, ,2021
63150,POHAT,N, ,N, ,2021
63151,SOURC,N, ,Y,1,2021
63152,CHRST,N, ,Y,1.4,2021
63153,BUCKR,N, ,Y,1.4,2021
63154,HORNN,N, ,Y,1.4,2021
63155,HORNS,N, ,Y,1.4,2021
63156,JJCLY,N, ,Y,1.4,2021
63157,VERDE,N, ,Y,1.4,2021
63158,COUGR,N, ,Y,1.4,2021
63159,FLOWR,N, ,Y,1.4,2021
63160,ALLIN,N, ,Y,1.4,2021
63161,TNWDA,N, ,N, ,2021
63163,SIFRS,N, ,N, ,2021
63164,WHSKY,N, ,N, ,2021
63165,RENDR,N, ,Y,1,2021
63166,BUSH,N, ,Y,1,2021
63167,HNCCK,N, ,Y,1,2021
63168,PHSNT,N, ,Y,1,2021
63169,KVPV,N, ,Y,1.4,2021
63170,KASS,N, ,Y,1,2021
63171,CHROT,N, ,N, ,2021
63174,TC3,N, ,Y,1.4,2021
63175,TC3,N, ,Y,1.4,2021
63176,TC3,N, ,Y,1.4,2021
63177,TC3,N, ,Y,1.4,2021
63178,TC3,N, ,Y,1.4,2021
63179,KANE1,N, ,Y,1.5,2021
63180,TXWHT,N, ,N, ,2021
63181,MNVL,N, ,N, ,2021
63182,LIND2,N, ,Y,1.5,2021
63183,LIND3,N, ,Y,1.5,2021
63184,RIRA,N, ,N, ,2021
63185,SAYRE,Y,4.4,N, ,2021
63186,IMESO,N, ,N, ,2021
63187,FL4,N, ,N, ,2021
63189,BIORD,Y,2.5,N, ,2021
63191,HTP2,N, ,N, ,2021
63198,ACCP1,N, ,N, ,2021
63200,SA1,Y,0.7,N, ,2021
63200,SA2,Y,0.7,N, ,2021
63204,HLS,Y,2.3,N, ,2021
63206,RSPV1,N, ,N, ,2021
63207,CCPV1,N, ,N, ,2021
63208,KPPV1,N, ,N, ,2021
63212,BC1,N, ,N, ,2021
63213,418ES,Y,0.7,N, ,2021
63213,418HS,Y,1.1,N, ,2021
63214,MDL01,N, ,N, ,2021
63215,DOTCM,N, ,Y,1.4,2021
63216,BB,N, ,Y,1.2,2021
63218,WTRTN,N, ,N, ,2021
63220,WTRCY,N, ,N, ,2021
63221,STMBT,N, ,Y,1,2021
63222,TXIM1,N, ,N, ,2021
63224,X0140,N, ,Y,7.2,2021
63225,PV1,Y,4.8,N, ,2021
63229,NJSGR,Y,1,N, ,2021
63229,NJSRO,Y,1.7,N, ,2021
63230,KNAGG,Y,5.5,N, ,2021
63231,PV,N, ,N, ,2021
63232,BROOK,Y,2,N, ,2021
63235,OCPV1,N, ,N, ,2021
63237,OLDCT,N, ,Y,2.6,2021
63239,SHRM,N, ,Y,1.2,2021
63240,JACK,N, ,Y,1.2,2021
63241,SCLL,N, ,N, ,2021
63242,SCAT,Y,2,N, ,2021
63243,SCAG,N, ,N, ,2021
63244,SYDN,N, ,Y,2,2021
63245,DCKN,N, ,Y,2,2021
63247,DEBRA,N, ,Y,1.4,2021
63249,WAYNE,N, ,Y,1.4,2021
63252,CGS,N, ,N, ,2021
63253,FSK,Y,2.1,N, ,2021
63254,ALT,Y,2,N, ,2021
63255,2WPSO,N, ,N, ,2021
63256,PLM,Y,1.4,N, ,2021
63257,SHM,Y,3.5,N, ,2021
63260,ACP,N, ,N, ,2021
63262,PH1GR,Y,2,N, ,2021
63262,PH1RF,Y,0.6,N, ,2021
63262,PH2RF,Y,0.7,N, ,2021
63263,PLFD2,N, ,Y,1,2021
63264,PART3,N, ,Y,2.8,2021
63266,NCPHL,N, ,N, ,2021
63267,NCMKS,N, ,N, ,2021
63270,NCSTR,N, ,N, ,2021
63271,1295,N, ,N, ,2021
63272,NCWOO,N, ,N, ,2021
63273,1215,N, ,N, ,2021
63276,X0133,N, ,Y,1.5,2021
63277,X0133,N, ,Y,1.5,2021
63278,X0056,N, ,Y,1.5,2021
63279,PV1,N, ,Y,1.4,2021
63280,KEKAH,N, ,N, ,2021
63286,ACY1,N, ,Y,5.2,2021
63288,BMC,Y,4.2,N, ,2021
63289,WMM,Y,1.4,N, ,2021
63290,NM,Y,2.8,N, ,2021
63291,GPS,Y,1.6,N, ,2021
63292,BHD,Y,2.5,N, ,2021
63293,NCCWD,N, ,N, ,2021
63294,LOTPV,Y,1.3,N, ,2021
63295,CHICO,N, ,N, ,2021
63296,NCLFT,N, ,N, ,2021
63297,GATES,Y,2.6,N, ,2021
63298,BARRE,Y,2.1,N, ,2021
63299,NCBVL,N, ,N, ,2021
63301,1888,N, ,N, ,2021
63303,AISP,N, ,N, ,2021
63304,ALIUM,N, ,N, ,2021
63305,ASTER,N, ,N, ,2021
63307,WESTP,N, ,N, ,2021
63308,MGOLD,N, ,N, ,2021
63309,HONEY,N, ,N, ,2021
63311,LANTA,N, ,N, ,2021
63312,HYCIN,N, ,N, ,2021
63313,CORAL,N, ,N, ,2021
63314,PROSE,N, ,N, ,2021
63315,KERIA,N, ,N, ,2021
63317,GERNM,N, ,N, ,2021
63318,BELLF,N, ,N, ,2021
63319,IRIS,N, ,N, ,2021
63320,IPTTN,N, ,N, ,2021
63321,BINGH,N, ,N, ,2021
63322,TEMPR,N, ,N, ,2021
63323,SIMBA,N, ,Y,3,2021
63324,PV1,N, ,N, ,2021
63328,IPJNO,N, ,N, ,2021
63328,JUNO1,N, ,N, ,2021
63329,IPAGN,N, ,N, ,2021
63330,ORDUS,N, ,N, ,2021
63331,ORFWD,N, ,N, ,2021
63332,NCAUL,N, ,N, ,2021
63334,CAMPS,N, ,N, ,2021
63336,6004,N, ,Y,1,2021
63337,6004,N, ,N, ,2021
63338,4787,N, ,N, ,2021
63339,6609,N, ,N, ,2021
63340,6609,N, ,N, ,2021
63341,6608,N, ,N, ,2021
63344,STAR,N, ,N, ,2021
63345,PGR07,N, ,N, ,2021
63346,PGR06,N, ,N, ,2021
63348,PRCHR,N, ,Y,1.3,2021
63349,AZ1,N, ,N, ,2021
63350,GA3,N, ,N, ,2021
63351,BBS2,N, ,N, ,2021
63353,ABE,Y,4.6,N, ,2021
63354,TNSW,Y,1.4,N, ,2021
63355,CPR,Y,1.8,N, ,2021
63356,CPAC,Y,2.5,N, ,2021
63357,CPWWD,Y,4.9,N, ,2021
63358,CRP3B,Y,1.4,N, ,2021
63361,MIP2T,Y,1.4,N, ,2021
63363,NBS,Y,1.2,N, ,2021
63366,1,Y,1.9,N, ,2021
63367,CGS,N, ,N, ,2021
63368,GILMA,N, ,N, ,2021
63369,RILE1,N, ,N, ,2021
63369,RILE2,N, ,N, ,2021
63370,SCHN1,N, ,N, ,2021
63370,SCHN2,N, ,N, ,2021
63370,SCHN3,N, ,N, ,2021
63370,SCHN4,N, ,N, ,2021
63370,SCHN5,N, ,N, ,2021
63371,BRUNS,N, ,N, ,2021
63372,CATLI,N, ,N, ,2021
63373,SARAT,N, ,N, ,2021
63374,CPMI1,N, ,Y,1,2021
63375,CPMI2,N, ,Y,1,2021
63376,PPHS,Y,1.5,N, ,2021
63377,PGR10,N, ,N, ,2021
63378,WAPLO,N, ,N, ,2021
63379,X0134,N, ,Y,2,2021
63380,52829,N, ,Y,1.4,2021
63381,NCRAL,N, ,N, ,2021
63383,NCATD,N, ,N, ,2021
63385,CA135,Y,4.4,N, ,2021
63387,RSS2,N, ,N, ,2021
63388,SOLAR,N, ,N, ,2021
63390,SHBOH,N, ,N, ,2021
63391,CORR,N, ,N, ,2021
63392,DECII,N, ,N, ,2021
63394,CGS,N, ,N, ,2021
63395,CGS,N, ,N, ,2021
63396,CGS,N, ,N, ,2021
63397,CGS,N, ,N, ,2021
63398,AMES,N, ,Y,4.5,2021
63399,GWA01,N, ,N, ,2021
63400,STE,N, ,N, ,2021
63401,OLI,N, ,N, ,2021
63402,MUN,N, ,N, ,2021
63403,CCS,N, ,N, ,2021
63404,1,Y,1.5,N, ,2021
63405,29,N, ,Y,3,2021
63406,PV1,N, ,N, ,2021
63407,101,N, ,N, ,2021
63408,300,N, ,N, ,2021
63409,100,N, ,N, ,2021
63410,304,N, ,N, ,2021
63411,RTE40,N, ,Y,7.3,2021
63413,1,Y,1,N, ,2021
63414,IOSII,Y,4,N, ,2021
63415,CENTR,N, ,Y,3.2,2021
63416,GEN1,Y,10.1,N, ,2021
63417,52831,N, ,Y,1.4,2021
63418,1122,Y,3,N, ,2021
63419,1122,Y,2.6,N, ,2021
63420,903,Y,1.4,N, ,2021
63421,291,Y,1.4,N, ,2021
63422,1122,Y,1.7,N, ,2021
63424,CGS,N, ,N, ,2021
63425,CGS,N, ,N, ,2021
63426,CGS,N, ,N, ,2021
63427,CGS,N, ,N, ,2021
63428,254,N, ,N, ,2021
63429,CSG,N, ,N, ,2021
63430,CGS,N, ,N, ,2021
63434,CGS,N, ,N, ,2021
63440,GEN01,N, ,N, ,2021
63442,W9317,N, ,N, ,2021
63443,W9318,N, ,N, ,2021
63444,1001,N, ,N, ,2021
63445,1009,N, ,N, ,2021
63446,1073,N, ,N, ,2021
63447,1008,N, ,N, ,2021
63448,1045,N, ,N, ,2021
63449,PV1,N, ,N, ,2021
63450,PV1,N, ,Y,6.1,2021
63451,MONR1,N, ,N, ,2021
63452,SSP,N, ,N, ,2021
63453,CGS,N, ,N, ,2021
63454,CGS,N, ,N, ,2021
63455,INV1,Y,0.6,N, ,2021
63455,INV2,Y,0.6,N, ,2021
63456,W9319,N, ,N, ,2021
63459,9853,N, ,N, ,2021
63461,PGR15,N, ,N, ,2021
63462,PGR17,N, ,N, ,2021
63463,PGR14,N, ,N, ,2021
63464,PGR19,N, ,N, ,2021
63465,PGR20,N, ,N, ,2021
63466,PGR18,N, ,N, ,2021
63467,PGR16,N, ,N, ,2021
63468,HURTU,Y,2,N, ,2021
63469,ALICA,N, ,Y,3.3,2021
63470,MCDMT,N, ,Y,6.3,2021
63472,CYCZ,N, ,Y,2,2021
63473,WEST,N, ,Y,4.1,2021
63474,ANNES,N, ,Y,7,2021
63475,RAND,Y,7.4,N, ,2021
63476,SAINT,N, ,N, ,2021
63477,SOLAR,Y,3.1,N, ,2021
63480,RPRG,N, ,N, ,2021
63481,RPCG,N, ,N, ,2021
63484,GOHMN,N, ,Y,1.1,2021
63486,DA04,Y,1.7,N, ,2021
63493,SIAD,N, ,N, ,2021
63495,1,N, ,N, ,2021
63496,PV1,Y,2.7,N, ,2021
63497,NORTH,N, ,N, ,2021
63498,SOUTH,N, ,N, ,2021
63499,CVS1,N, ,N, ,2021
63500,CVS1,N, ,N, ,2021
63503,LAKHS,N, ,N, ,2021
63504,CM5-1,N, ,N, ,2021
63505,CB,N, ,N, ,2021
63510,PV1,Y,1.5,N, ,2021
63511,PV1,Y,1.5,N, ,2021
63512,PV1,Y,2.7,N, ,2021
63514,MLO2,Y,1.4,N, ,2021
63516,CACTY,N, ,Y,2.5,2021
63517,PV1,N, ,N, ,2021
63518,PV1,N, ,N, ,2021
63519,CRN1,N, ,N, ,2021
63520,PASP2,N, ,N, ,2021
63523,GEN1,N, ,N, ,2021
63524,GEN1,N, ,N, ,2021
63525,GEN1,N, ,N, ,2021
63526,GEN1,N, ,N, ,2021
63527,GEN1,N, ,N, ,2021
63530,10331,Y,1.2,N, ,2021
63531,10327,Y,1.8,N, ,2021
63532,52837,N, ,Y,1.4,2021
63533,52830,N, ,Y,1.4,2021
63534,52827,N, ,Y,1.4,2021
63535,SOLAR,X, ,N, ,2021
63536,BLD3,N, ,N, ,2021
63537,BLD3,N, ,N, ,2021
63538,AS2,N, ,N, ,2021
63542,ENTER,N, ,N, ,2021
63543,LNGE,N, ,N, ,2021
63545,GEN1,N, ,N, ,2021
63548,1,N, ,N, ,2021
63549,WSS,N, ,N, ,2021
63554,PV2,Y,13.8,N, ,2021
63555,STJOE,Y,1.4,N, ,2021
63556,BOUTI,Y,4,N, ,2021
63557,BLAWV,Y,1.4,N, ,2021
63558,BARAC,Y,1.4,N, ,2021
63561,CHERV,Y,1.4,N, ,2021
63562,DIGHT,Y,2.9,N, ,2021
63563,INCOM,Y,3,N, ,2021
63564,JHSOL,Y,1.3,N, ,2021
63565,WOODC,Y,1.4,N, ,2021
63566,HW158,N, ,N, ,2021
63569,DUD3,Y,1.3,N, ,2021
63570,DUD2,Y,1.3,N, ,2021
63571,DUD1,Y,1.4,N, ,2021
63572,LEDEA,Y,1.2,N, ,2021
63573,COHAS,Y,1.2,N, ,2021
63576,FS4,N, ,Y,1,2021
63577,FS21,N, ,Y,1,2021
63579,BSEC,N, ,N, ,2021
63582,HFS,N, ,N, ,2021
63583,TCS,N, ,N, ,2021
63586,KERII,N, ,N, ,2021
63587,SKYC,N, ,N, ,2021
63588,PALOA,Y,2.7,N, ,2021
63589,PALOB,Y,1.4,N, ,2021
63592,NUTMG,N, ,N, ,2021
63593,SC,N, ,Y,1.4,2021
63594,SC,N, ,Y,1.4,2021
63595,SC,N, ,Y,1.4,2021
63596,SC,N, ,Y,1.4,2021
63597,SC,N, ,Y,1.4,2021
63598,SC,N, ,Y,1.4,2021
63599,SC,N, ,Y,1.3,2021
63618,USBRK,N, ,N, ,2021
63623,GEN1,N, ,N, ,2021
63626,229,N, ,N, ,2021
63627,252,N, ,N, ,2021
63629,HYDRA,N, ,N, ,2021
63630,AVHS,Y,1,N, ,2021
63635,CROWN,N, ,N, ,2021
63636,FR1,N, ,N, ,2021
63642,W9736,N, ,N, ,2021
63650,TC3,N, ,Y,1.5,2021
63651,5812,Y,4.7,N, ,2021
63654,SHRFF,Y,1.4,N, ,2021
