Utility ID,Generator ID,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned,time
40577,5,Hamilton,OH,45011,7977,0.2387,2021
40577,5,Painesville,OH,44077,14381,0.0522,2021
40577,5,St Marys,OH,45885,17891,0.0298,2021
40577,5,Wadsworth,OH,44281,19951,0.0581,2021
40577,5,,,,99999,0.271,2021
40577,6,Amherst,OH,44001,560,0.0373,2021
40577,6,Bowling Green,OH,43402,2054,0.1432,2021
40577,6,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,6,Dover,OH,44622,5336,0.0522,2021
40577,6,Galion,OH,44833,6914,0.0429,2021
40577,6,Hamilton,OH,45011,7977,0.2387,2021
40577,6,Painesville,OH,44077,14381,0.0522,2021
40577,6,St Marys,OH,45885,17891,0.0298,2021
40577,6,Wadsworth,OH,44281,19951,0.0581,2021
40577,6,,,,99999,0.271,2021
40577,1,Amherst,OH,44001,560,0.0373,2021
40577,1,Bowling Green,OH,43402,2054,0.1432,2021
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,1,Dover,OH,44622,5336,0.0522,2021
40577,1,Galion,OH,44833,6914,0.0429,2021
40577,1,Hamilton,OH,45011,7977,0.2387,2021
40577,1,Painesville,OH,44077,14381,0.0522,2021
40577,1,St Marys,OH,45885,17891,0.0298,2021
40577,1,Wadsworth,OH,44281,19951,0.0581,2021
40577,1,,,,99999,0.271,2021
40230,1,Spanish Fork,UT,84660,24431,0.0375,2021
40230,1,South Jordan,UT,84095,40230,0.9625,2021
40230,2,Spanish Fork,UT,84660,24431,0.0375,2021
40230,2,South Jordan,UT,84095,40230,0.9625,2021
40577,1,Amherst,OH,44001,560,0.0373,2021
40577,1,Bowling Green,OH,43402,2054,0.1432,2021
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,1,Dover,OH,44622,5336,0.0522,2021
40577,1,Galion,OH,44833,6914,0.0429,2021
40577,1,Hamilton,OH,45011,7977,0.2387,2021
40577,1,Painesville,OH,44077,14381,0.0522,2021
40577,1,St Marys,OH,45885,17891,0.0298,2021
40577,1,Wadsworth,OH,44281,19951,0.0581,2021
40577,1,,,,99999,0.271,2021
40577,2,Amherst,OH,44001,560,0.0373,2021
40577,2,Bowling Green,OH,43402,2054,0.1432,2021
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,2,Dover,OH,44622,5336,0.0522,2021
40577,2,Galion,OH,44833,6914,0.0429,2021
40577,2,Hamilton,OH,45011,7977,0.2387,2021
40577,2,Painesville,OH,44077,14381,0.0522,2021
40577,2,St Marys,OH,45885,17891,0.0298,2021
40577,2,Wadsworth,OH,44281,19951,0.0581,2021
40577,2,,,,99999,0.271,2021
40577,3,Amherst,OH,44001,560,0.0373,2021
40577,3,Bowling Green,OH,43402,2054,0.1432,2021
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,3,Dover,OH,44622,5336,0.0522,2021
40577,3,Galion,OH,44833,6914,0.0429,2021
40577,3,Hamilton,OH,45011,7977,0.2387,2021
40577,3,Painesville,OH,44077,14381,0.0522,2021
40577,3,St Marys,OH,45885,17891,0.0298,2021
40577,3,Wadsworth,OH,44281,19951,0.0581,2021
40577,3,,,,99999,0.271,2021
40577,4,Amherst,OH,44001,560,0.0373,2021
40577,4,Bowling Green,OH,43402,2054,0.1432,2021
40577,4,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,4,Dover,OH,44622,5336,0.0522,2021
40577,4,Galion,OH,44833,6914,0.0429,2021
40577,4,Hamilton,OH,45011,7977,0.2387,2021
40577,4,Painesville,OH,44077,14381,0.0522,2021
40577,4,St Marys,OH,45885,17891,0.0298,2021
40577,4,Wadsworth,OH,44281,19951,0.0581,2021
40577,4,,,,99999,0.271,2021
40577,5,Amherst,OH,44001,560,0.0373,2021
40577,5,Bowling Green,OH,43402,2054,0.1432,2021
40577,5,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,5,Dover,OH,44622,5336,0.0522,2021
40577,5,Galion,OH,44833,6914,0.0429,2021
40577,5,Hamilton,OH,45011,7977,0.2387,2021
40577,5,Painesville,OH,44077,14381,0.0522,2021
40577,5,St Marys,OH,45885,17891,0.0298,2021
40577,5,Wadsworth,OH,44281,19951,0.0581,2021
40577,5,,,,99999,0.271,2021
40577,6,Amherst,OH,44001,560,0.0373,2021
40577,6,Bowling Green,OH,43402,2054,0.1432,2021
40577,6,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,6,Dover,OH,44622,5336,0.0522,2021
40577,6,Galion,OH,44833,6914,0.0429,2021
40577,6,Hamilton,OH,45011,7977,0.2387,2021
40577,6,Painesville,OH,44077,14381,0.0522,2021
40577,6,St Marys,OH,45885,17891,0.0298,2021
40577,6,Wadsworth,OH,44281,19951,0.0581,2021
40577,6,,,,99999,0.271,2021
11560,DOM1,Harrisonburg,VA,22801,8198,0.5,2021
11560,DOM1,Manassas,VA,20110,11560,0.5,2021
13994,1,Tucker,GA,30085,22056,1,2021
13994,2,Tucker,GA,30085,22056,1,2021
13994,3,Tucker,GA,30085,22056,1,2021
13994,4,Tucker,GA,30085,22056,1,2021
13994,1,Tucker,GA,30085,22056,1,2021
13994,2,Tucker,GA,30085,22056,1,2021
12667,UOO1,Chaska,MN,55318,3400,1,2021
12159,1,Collinsville,IL,62234,520,1,2021
12159,2,Collinsville,IL,62234,520,1,2021
12159,3,Collinsville,IL,62234,520,1,2021
12159,4,Collinsville,IL,62234,520,0.8,2021
12159,4,Lexington,KY,40507,10171,0.2,2021
12159,5,Collinsville,IL,62234,520,0.8,2021
12159,5,Lexington,KY,40507,10171,0.2,2021
40577,1,Amherst,OH,44001,560,0.0373,2021
40577,1,Bowling Green,OH,43402,2054,0.1432,2021
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,1,Dover,OH,44622,5336,0.0522,2021
40577,1,Galion,OH,44833,6914,0.0429,2021
40577,1,Hamilton,OH,45011,7977,0.2387,2021
40577,1,Painesville,OH,44077,14381,0.0522,2021
40577,1,St Marys,OH,45885,17891,0.0298,2021
40577,1,Wadsworth,OH,44281,19951,0.0581,2021
40577,1,,,,99999,0.271,2021
40577,2,Amherst,OH,44001,560,0.0373,2021
40577,2,Bowling Green,OH,43402,2054,0.1432,2021
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,2,Dover,OH,44622,5336,0.0522,2021
40577,2,Galion,OH,44833,6914,0.0429,2021
40577,2,Hamilton,OH,45011,7977,0.2387,2021
40577,2,Painesville,OH,44077,14381,0.0522,2021
40577,2,St Marys,OH,45885,17891,0.0298,2021
40577,2,Wadsworth,OH,44281,19951,0.0581,2021
40577,2,,,,99999,0.271,2021
17698,1,Longview,TX,75604,13670,0.1172,2021
17698,1,Edmond,OK,73083,14077,0.0234,2021
17698,1,Tulsa,OK,74119,17698,0.8594,2021
40577,1,Amherst,OH,44001,560,0.0373,2021
40577,1,Bowling Green,OH,43402,2054,0.1432,2021
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,1,Dover,OH,44622,5336,0.0522,2021
40577,1,Galion,OH,44833,6914,0.0429,2021
40577,1,Hamilton,OH,45011,7977,0.2387,2021
40577,1,Painesville,OH,44077,14381,0.0522,2021
40577,1,St Marys,OH,45885,17891,0.0298,2021
40577,1,Wadsworth,OH,44281,19951,0.0581,2021
40577,1,,,,99999,0.271,2021
40577,2,Amherst,OH,44001,560,0.0373,2021
40577,2,Bowling Green,OH,43402,2054,0.1432,2021
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,2,Dover,OH,44622,5336,0.0522,2021
40577,2,Galion,OH,44833,6914,0.0429,2021
40577,2,Hamilton,OH,45011,7977,0.2387,2021
40577,2,Painesville,OH,44077,14381,0.0522,2021
40577,2,St Marys,OH,45885,17891,0.0298,2021
40577,2,Wadsworth,OH,44281,19951,0.0581,2021
40577,2,,,,99999,0.271,2021
40577,3,Amherst,OH,44001,560,0.0373,2021
40577,3,Bowling Green,OH,43402,2054,0.1432,2021
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,3,Dover,OH,44622,5336,0.0522,2021
40577,3,Galion,OH,44833,6914,0.0429,2021
40577,3,Hamilton,OH,45011,7977,0.2387,2021
40577,3,Painesville,OH,44077,14381,0.0522,2021
40577,3,St Marys,OH,45885,17891,0.0298,2021
40577,3,Wadsworth,OH,44281,19951,0.0581,2021
40577,3,,,,99999,0.271,2021
40577,1,Amherst,OH,44001,560,0.0373,2021
40577,1,Bowling Green,OH,43402,2054,0.1432,2021
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,1,Dover,OH,44622,5336,0.0522,2021
40577,1,Galion,OH,44833,6914,0.0429,2021
40577,1,Hamilton,OH,45011,7977,0.2387,2021
40577,1,Painesville,OH,44077,14381,0.0522,2021
40577,1,St Marys,OH,45885,17891,0.0298,2021
40577,1,Wadsworth,OH,44281,19951,0.0581,2021
40577,1,,,,99999,0.271,2021
40577,2,Amherst,OH,44001,560,0.0373,2021
40577,2,Bowling Green,OH,43402,2054,0.1432,2021
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,2,Dover,OH,44622,5336,0.0522,2021
40577,2,Galion,OH,44833,6914,0.0429,2021
40577,2,Hamilton,OH,45011,7977,0.2387,2021
40577,2,Painesville,OH,44077,14381,0.0522,2021
40577,2,St Marys,OH,45885,17891,0.0298,2021
40577,2,Wadsworth,OH,44281,19951,0.0581,2021
40577,2,,,,99999,0.271,2021
40577,3,Amherst,OH,44001,560,0.0373,2021
40577,3,Bowling Green,OH,43402,2054,0.1432,2021
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2021
40577,3,Dover,OH,44622,5336,0.0522,2021
40577,3,Galion,OH,44833,6914,0.0429,2021
40577,3,Hamilton,OH,45011,7977,0.2387,2021
40577,3,Painesville,OH,44077,14381,0.0522,2021
40577,3,St Marys,OH,45885,17891,0.0298,2021
40577,3,Wadsworth,OH,44281,19951,0.0581,2021
40577,3,,,,99999,0.271,2021
9267,5,Indianapolis,IN,46278,40211,1,2021
9267,6,Indianapolis,IN,46278,40211,1,2021
11479,STG1,Madison,WI,53701,11479,0.75,2021
11479,STG1,Madison,WI,53706,19540,0.25,2021
54765,GEN1,Marlborough,MA,1752,54765,0.5,2021
54765,GEN1,Nova Scotia,CN,B3J,54766,0.5,2021
54765,GEN1,Marlborough,MA,1752,54765,0.5,2021
54765,GEN1,Nova Scotia,CN,B3J,54766,0.5,2021
54765,GEN2,Marlborough,MA,1752,54765,0.5,2021
54765,GEN2,Nova Scotia,CN,B3J,54766,0.5,2021
6924,7,,,,4935,1,2021
6924,8,,,,4935,1,2021
20856,1,Madison,WI,53701,11479,0.19,2021
20856,1,Madison,WI,53718,20856,0.535,2021
20856,1,Milwaukee,WI,53203,20860,0.275,2021
20856,2,Madison,WI,53701,11479,0.19,2021
20856,2,Madison,WI,53718,20856,0.535,2021
20856,2,Milwaukee,WI,53203,20860,0.275,2021
6455,P11,St. Petersburg,FL,33733,6455,0.6667,2021
6455,P11,Atlanta,GA,30302,7140,0.3333,2021
12647,GEN1,,,,15616,1,2021
55983,1,Irving,TX,75039,55983,1,2021
55983,CT1,Irving,TX,75039,56882,1,2021
55983,CT2,Irving,TX,75039,56882,1,2021
55983,CT3,Irving,TX,75039,56882,1,2021
55983,CT4,Irving,TX,75039,56882,1,2021
55983,CT5,Dallas,TX,75201,59586,1,2021
55983,CT6,Dallas,TX,75201,59586,1,2021
14354,1,Boise,ID,83702,9191,0.3333,2021
14354,1,Portland,OR,97232,14354,0.6667,2021
14354,2,Boise,ID,83702,9191,0.3333,2021
14354,2,Portland,OR,97232,14354,0.6667,2021
14354,3,Boise,ID,83702,9191,0.3333,2021
14354,3,Portland,OR,97232,14354,0.6667,2021
14354,4,Boise,ID,83702,9191,0.3333,2021
14354,4,Portland,OR,97232,14354,0.6667,2021
61135,1,Princeton,NJ,8540,61212,1,2021
61135,2,Princeton,NJ,8540,61212,1,2021
14232,1,Bismarck,ND,58501,12199,0.25,2021
14232,1,Grand Forks,ND,58201,12658,0.3,2021
14232,1,Sioux Falls,SD,57108,13809,0.1,2021
14232,1,Fergus Falls,MN,56538,14232,0.35,2021
24211,3,Phoenix,AZ,85012,59957,1,2021
24211,4,Phoenix,AZ,85072,16572,1,2021
17166,1,Boise,ID,83702,9191,0.5,2021
17166,1,Reno,NV,89520,17166,0.5,2021
17166,2,Boise,ID,83702,9191,0.5,2021
17166,2,Reno,NV,89520,17166,0.5,2021
4435,GEN1,Minneapolis,MN,55415,60055,1,2021
34691,GEN1,Fallon,NV,89406,2129,1,2021
34691,GEN2,Sparks,NV,89431,54852,1,2021
34691,OEC2,Sparks,NV,89431,54852,1,2021
5624,12TG,Fort Wayne,IN,46825,56569,1,2021
7049,PV,Boulder,CA,80301,60572,1,2021
63046,GEN1,Swedesboro,NJ,8085,55802,1,2021
54788,GEN1,Mt Laurel,NJ,8054,55840,1,2021
11217,GEN1,Los Angeles,CA,90063,11216,0.5,2021
11217,GEN1,Whittier,CA,90607,11217,0.5,2021
57280,1G,Bethesda,MD,20814,6562,1,2021
57280,2,Bethesda,MD,20814,6562,1,2021
57280,3G,Bethesda,MD,20814,6562,1,2021
8181,GEN1,Lancaster,PA,17604,10666, ,2021
8181,GEN3,Lancaster,PA,17604,10666,1,2021
20323,GEN1,Sacramento,CA,95811,6797,0.75,2021
20323,GEN1,Sacramento,CA,95811,6798,0.25,2021
20323,GEN2,Sacramento,CA,95811,6797,0.75,2021
20323,GEN2,Sacramento,CA,95811,6798,0.25,2021
20323,GEN3,Sacramento,CA,95811,6797,0.75,2021
20323,GEN3,Sacramento,CA,95811,6798,0.25,2021
20323,GEN4,Sacramento,CA,95811,6797,0.75,2021
20323,GEN4,Sacramento,CA,95811,6798,0.25,2021
3084,GEN1,Los Angeles,CA,90022,34475,0.02,2021
3084,GEN1,Morristown,NJ,7960,34476,0.98,2021
3084,GEN2,Los Angeles,CA,90022,34475,0.02,2021
3084,GEN2,Morristown,NJ,7960,34476,0.98,2021
63985,T-1,Blacksburg,SC,60226,60226,1,2021
19068,1,Denver,CO,80229,12345,1,2021
19068,2,Denver,CO,80229,12345,1,2021
19068,3,Denver,CO,80229,12345,1,2021
19068,4,Denver,CO,80229,12345,1,2021
19068,5,Houston,TX,77056,56527,1,2021
19068,6,Houston,TX,77056,56527,1,2021
57280,AB1,Bethesda,MD,20814,61312,1,2021
57280,AB2,Bethesda,MD,20814,61312,1,2021
57280,AB3,Bethesda,MD,20814,61312,1,2021
57280,AB4,Bethesda,MD,20814,61312,1,2021
57280,AB5,Bethesda,MD,20814,61312,1,2021
57280,AB6,Bethesda,MD,20814,61312,1,2021
57280,AB7,Bethesda,MD,20814,61312,1,2021
57280,AB8,Bethesda,MD,20814,61312,1,2021
57280,AN1,Bethesda,MD,20814,61312,1,2021
57280,AN2,Bethesda,MD,20814,61312,1,2021
57280,AN3,Bethesda,MD,20814,61312,1,2021
57280,AN4,Bethesda,MD,20814,61312,1,2021
57280,AN5,Bethesda,MD,20814,61312,1,2021
57280,STG1,Bethesda,MD,20814,61312,1,2021
60741,GEN2,Castleton,NY,12033,56517,1,2021
3453,GEN1,Houston,TX,77024,58553,1,2021
3453,GEN2,Houston,TX,77024,58553,1,2021
3453,GEN3,Houston,TX,77024,58553,1,2021
3453,GEN4,Houston,TX,77024,58553,1,2021
3452,GEN1,San Francisco,CA,94120,3457,1,2021
3452,GEN2,San Francisco,CA,94120,3457,1,2021
3452,GEN3,San Francisco,CA,94120,3457,1,2021
3452,GEN4,San Francisco,CA,94120,3457,1,2021
3452,GEN5,San Francisco,CA,94120,3457,1,2021
3452,GEN6,San Francisco,CA,94120,3457,1,2021
55754,HY1,South Glens Falls,NY,12803,20118,0.98,2021
55754,HY1,Montreal,QC,H3AOA8,60665,0.02,2021
55754,HY1,South Glens Falls,NY,12803,12481,0.98,2021
55754,HY1,Montreal,QC,H3AOA8,60680,0.02,2021
55754,HY2,South Glens Falls,NY,12803,12481,0.98,2021
55754,HY2,Montreal,QC,H3AOA8,60680,0.02,2021
55754,HY1,South Glens Falls,NY,12803,17272,0.98,2021
55754,HY1,Montreal,QC,H3AOA8,60679,0.02,2021
55754,GEN1,South Glens Falls,NY,12803,44858,0.98,2021
55754,GEN1,Montreal,QC,H3AOA8,60666,0.02,2021
55754,GEN2,South Glens Falls,NY,12803,44858,0.98,2021
55754,GEN2,Montreal,QC,H3AOA8,60666,0.02,2021
11278,SPP1,Tipton,CA,93272,34396,0.09,2021
11278,SPP1,Corcoran,CA,93212,34494,0.11,2021
11278,SPP1,Tipton,CA,93272,34592,0.09,2021
11278,SPP1,Porterville,CA,93258,34596,0.14,2021
11278,SPP1,Tipton,CA,93272,34659,0.57,2021
56147,GEN5,Cleveland,OH,44114,3807,1,2021
56147,GEN6,Chicago,IL,60603,56150,1,2021
56147,GEN7,Chicago,IL,60603,56150,1,2021
59178,GEN1,Boston,MA,2117,55831,1,2021
59178,GEN2,Boston,MA,2117,55831,1,2021
29925,GEN1,Houston,TX,77210,29925,0.75,2021
29925,GEN1,Houston,TX,77079,50045,0.125,2021
29925,GEN1,Denver,CO,80202,60135,0.125,2021
57280,0049,Bethesda,MD,20814,3719,1,2021
2226,GEN1,Ashland,NH,3217,2226,0.2,2021
2226,GEN1,Morristown,NJ,7960,56070,0.8,2021
22290,CT1,Irving,TX,75039,5504,1,2021
22290,CT2,Irving,TX,75039,5504,1,2021
22290,ST1,Irving,TX,75039,5504,1,2021
49846,GEN1,Kapolei,HI,96707,56567,1,2021
49846,GEN2,Kapolei,HI,96707,56567,1,2021
49846,PV1,Kapolei,HI,96707,56567,1,2021
65130,TG1,San Antonio,TX,78259,18668,1,2021
65130,TG2,San Antonio,TX,78259,18668,1,2021
65130,TG3,San Antonio,TX,78259,18668,1,2021
64430,CTGA,Sacramento,CA,95821,3255,1,2021
64430,CTGB,Sacramento,CA,95821,3255,1,2021
56165,GEN5,Cleveland,OH,44114,3807,1,2021
56165,GEN6,Cleveland,OH,44114,3807,1,2021
56165,GEN7,Cleveland,OH,44114,3807,1,2021
56165,GEN8,Cleveland,OH,44114,3807,1,2021
56165,GEN9,Merrillville,IN,46410,49806,1,2021
54745,TG,Memphis,TN,38197,56291,1,2021
60246,GEN1,Houston,TX,77056,60254,1,2021
60246,SUN2,Houston,TX,77056,60254,1,2021
60247,GEN1,Daggett,CA,92327,18326,1,2021
60247,SUN3,Houston,TX,77056,60255,1,2021
55711,GEN1,Juno Beach,FL,33408,55716,0.5,2021
55711,GEN1,New York,NY,10105,56153,0.4683,2021
55711,GEN1,,,,99999,0.0317,2021
55711,GEN1,Juno Beach,FL,33408,55716,0.3783,2021
55711,GEN1,New York,NY,10105,56153,0.4995,2021
55711,GEN1,,,,99999,0.1222,2021
55711,GEN1,Juno Beach,FL,33408,55716,0.4584,2021
55711,GEN1,New York,NY,10105,56153,0.4996,2021
55711,GEN1,,,,99999,0.042,2021
55711,GEN1,Juno Beach,FL,33408,55716,0.4116,2021
55711,GEN1,New York,NY,10105,56153,0.5,2021
55711,GEN1,,,,99999,0.0884,2021
55711,GEN1,Juno Beach,FL,33408,55716,0.5,2021
55711,GEN1,New York,NY,10105,56153,0.4992,2021
55711,GEN1,,,,99999,0.0008,2021
63235,GEN1,Boston,MA,2109,59649,1,2021
55754,1,South Glens Falls,NY,12803,59049,1,2021
11217,GEN1,Los Angeles,CA,90063,11216,0.5,2021
11217,GEN1,Whittier,CA,90607,11217,0.5,2021
34691,T101,Mammoth Lakes,CA,93546,11677,1,2021
34691,T102,Mammoth Lakes,CA,93546,11677,1,2021
34691,T103,Mammoth Lakes,CA,93546,11677,1,2021
34691,GEN1,Mammoth Lakes,CA,93546,11677,1,2021
34691,GEN2,Mammoth Lakes,CA,93546,11677,1,2021
34691,1,Mammoth Lakes,CA,93546,11677,1,2021
34691,2,Mammoth Lakes,CA,93546,11677,1,2021
34691,3,Mammoth Lakes,CA,93546,11677,1,2021
57280,1G,Bethesda,MD,20814,64592,1,2021
12449,K100,San Francisco,CA,94120,3457,1,2021
57280,1,Bethesda,MD,20814,21581,1,2021
57280,2,Bethesda,MD,20814,21581,1,2021
57280,3,Bethesda,MD,20814,21581,1,2021
55753,GEN1,Boston,MA,2108,55752,0.99,2021
55753,GEN1,Boston,MA,50167,55753,0.01,2021
55753,GEN2,Boston,MA,2108,55752,0.99,2021
55753,GEN2,Boston,MA,50167,55753,0.01,2021
3837,1UNI,Dearborn,MI,48121,3838,0.5,2021
3837,1UNI,Dedham,MA,2026,50010,0.5,2021
2179,1,Millinocket,ME,4462,50083,0.758,2021
2179,1,Bethesda,MD,20814,61312,0.242,2021
14932,GEN1,Carneys Point,NJ,8069,3325,1,2021
2770,EXIS,Mojave,CA,93501,2818,1,2021
2770,WGN1,Mojave,CA,93501,29988,1,2021
5670,GEN1,Latrobe,PA,15650,61245,0.995,2021
5670,GEN1,Latrobe,PA,15620,61246,0.005,2021
49899,GEN1,Omaha,NE,68131,34464,1,2021
49899,GEN1,Omaha,NE,68131,34464,1,2021
49899,GEN1,Omaha,NE,68131,34464,1,2021
60662,GEN1,Bakersfield,CA,93308,60674,1,2021
60662,GEN1,Bakersfield,CA,93308,60674,1,2021
60662,GEN1,Bakersfield,CA,93308,60674,1,2021
55307,GT1,Easton,MD,21601,56171,1,2021
55307,GT2,Easton,MD,21601,56171,1,2021
55307,GT3,Juno Beach,CA,33408,55713,1,2021
55307,GT4,Easton,MD,21601,56171,1,2021
55307,GT5,Easton,MD,21601,56171,1,2021
55307,ST1,Easton,MD,21601,56171,1,2021
55307,ST2,Juno Beach,CA,33408,55713,1,2021
55307,ST4,Easton,MD,21601,56171,1,2021
49968,TG5,Overland Park,KS,66210,56200,1,2021
49968,TG8,Overland Park,KS,66210,56200,1,2021
49968,TG9,Overland Park,KS,66210,56200,1,2021
49968,PINA,Overland Park,KS,66210,56200,1,2021
57280,2121,Bethesda,MD,20814,55778,1,2021
57280,8281,Bethesda,MD,20814,55778,1,2021
57280,G3,Bethesda,MD,20814,55778,1,2021
16909,GEN1,Wilton,CT,6897,56530,1,2021
16909,GEN2,Wilton,CT,6897,56530,1,2021
16909,GEN3,Wilton,CT,6897,56530,1,2021
16909,GEN4,Wilton,CT,6897,56530,1,2021
16909,GEN5,Wilton,CT,6897,56530,1,2021
63360,GEN1,The Woodland,TX,77380,61876,1,2021
63360,GEN2,The Woodland,TX,77380,61876,1,2021
49899,GEN1,Omaha,NE,68131,34464,1,2021
56866,GEN1,Sacramento,CA,95816,56893,1,2021
40052,GEN1,,,,34439,0.01,2021
40052,GEN1,,,,34542,0.15,2021
40052,GEN1,Ogdensburg,NY,13669,54771,0.84,2021
40052,GEN2,,,,34439,0.01,2021
40052,GEN2,,,,34542,0.15,2021
40052,GEN2,Ogdensburg,NY,13669,54771,0.84,2021
40052,GEN3,Ogdensburg,NY,13669,40052,0.01,2021
40052,GEN3,Ogdensburg,NY,13669,54771,0.99,2021
3836,GEN1,Jackson,MI,49201,34478,0.01,2021
3836,GEN1,Jackson,MI,49201,34479,0.49,2021
3836,GEN1,Jackson,MI,49201,34524,0.5,2021
54806,GEN1,Ann Arbor,MI,48104,34672,1,2021
64893,GEN1,Fairfield,NJ,7007,13995,1,2021
64003,GEN1,West Enfield,ME,4493,64060,1,2021
64003,GEN1,West Enfield,ME,4493,64060,1,2021
63985,GEN1,Andover,MA,1810,60225,1,2021
63985,GEN2,Andover,MA,1810,60225,1,2021
63985,GEN3,Andover,MA,1810,60225,1,2021
49899,EE11,Omaha,NE,68131,34464,1,2021
49899,GEN1,Omaha,NE,68131,34464,1,2021
49899,GEN2,Omaha,NE,68131,34464,1,2021
49899,GEN3,Omaha,NE,68131,34464,1,2021
61012,WTGS,Salt Lake City,UT,84106,61875,1,2021
15114,GEN1,Bethesda,MD,20814,50168,1,2021
15114,GEN2,Bethesda,MD,20814,61084,1,2021
15114,GEN3,Bethesda,MD,20814,61084,1,2021
15114,GEN4,Bethesda,MD,20814,61084,1,2021
60662,GEN1,Bakersfield,CA,93308,60674,1,2021
55698,GEN1,Queensbury,NY,12804,55699,1,2021
55698,GEN2,Queensbury,NY,12804,55699,1,2021
55698,GEN3,Queensbury,NY,12804,55699,1,2021
55698,GEN4,Queensbury,NY,12804,55699,1,2021
57280,GEN1,Bethesda,MD,20814,64593,1,2021
57280,GEN2,Bethesda,MD,20814,64593,1,2021
57280,GEN3,Bethesda,MD,20814,64593,1,2021
57280,GEN4,Bethesda,MD,20814,64593,1,2021
57280,GEN5,Bethesda,MD,20814,64593,1,2021
57280,GEN6,Bethesda,MD,20814,64593,1,2021
6036,GEN1,Enfield,ME,4493,61989,0.0012,2021
6036,GEN1,Greenbush,ME,4418,61990,0.0008,2021
6036,GEN1,Hancock,ME,4401,61997,0.0009,2021
6036,GEN1,Hermon,ME,4401,61998,0.0041,2021
6036,GEN1,Orland,ME,4472,61999,0.0008,2021
6036,GEN1,Bangor,ME,4401,62000,0.0013,2021
6036,GEN1,Searsport,ME,4974,62001,0.0021,2021
6036,GEN1,Minneapolis,MN,55403,64734,0.9888,2021
57280,GEN1,Bethesda,MD,20814,64593,1,2021
57280,GEN2,Bethesda,MD,20814,64593,1,2021
57280,GEN1,Bethesda,MD,20814,64593,1,2021
57280,GEN2,Bethesda,MD,20814,64593,1,2021
57280,GEN3,Bethesda,MD,20814,64593,1,2021
57280,GEN4,Bethesda,MD,20814,64593,1,2021
57280,GEN5,Bethesda,MD,20814,64593,1,2021
57280,GEN6,Bethesda,MD,20814,64593,1,2021
57280,GEN1,Bethesda,MD,20814,64593,1,2021
57280,GEN2,Bethesda,MD,20814,64593,1,2021
57280,GEN3,Bethesda,MD,20814,64593,1,2021
57280,GEN4,Bethesda,MD,20814,64593,1,2021
57280,GEN5,Bethesda,MD,20814,64593,1,2021
57280,GEN6,Bethesda,MD,20814,64593,1,2021
57280,GEN7,Bethesda,MD,20814,64593,1,2021
57280,GEN8,Bethesda,MD,20814,64593,1,2021
57280,GEN9,Bethesda,MD,20814,64593,1,2021
13442,GEN 1,Machester,NH,3101,63413,1,2021
55983,GEN1,Houston,TX,77056,19091,1,2021
55983,GEN2,EL Campo,TX,77437,20472,1,2021
57280,GEN1,Bethesda,MD,20814,64594,1,2021
57280,GEN2,Bethesda,MD,20814,64594,1,2021
57280,GEN2A,Bethesda,MD,20814,64594,1,2021
60821,GEN1,Annapolis,MD,21401,60821,0.5,2021
60821,GEN1,Chevy Chase,MD,20815,64032,0.5,2021
56289,TG4,Eugene,OR,97401,6013,1,2021
64003,GEN1,West Enfield,ME,4493,64061,1,2021
49899,GEN1,Omaha,NE,68131,34464,1,2021
49899,GEN2,Omaha,NE,68131,34464,1,2021
867,GN91,San Francisco,CA,94111,60108,0.49,2021
867,GN91,San Antonio,TX,78259,60165,0.51,2021
867,GN92,San Francisco,CA,94111,60108,0.49,2021
867,GN92,San Antonio,TX,78259,60165,0.51,2021
867,GN93,San Francisco,CA,94111,60108,0.49,2021
867,GN93,San Antonio,TX,78259,60165,0.51,2021
867,GN94,San Francisco,CA,94111,60108,0.49,2021
867,GN94,San Antonio,TX,78259,60165,0.51,2021
867,GN95,San Francisco,CA,94111,60108,0.49,2021
867,GN95,San Antonio,TX,78259,60165,0.51,2021
867,GN96,San Francisco,CA,94111,60108,0.49,2021
867,GN96,San Antonio,TX,78259,60165,0.51,2021
867,GN97,San Francisco,CA,94111,60108,0.49,2021
867,GN97,San Antonio,TX,78259,60165,0.51,2021
19281,U1,Manteca,CA,95336,17573,1,2021
19281,U1,Manteca,CA,95336,17573,1,2021
57280,HG10,Bethesda,MD,20814,64595,1,2021
